code_key;q1;q2;q3;q4;q4a;q6;q7;q8;q9;q10;q11;q12;q13;q14;q14a;q15;q16;q17;q18;q20;q21;q22;q22a;q22b;q23;q24;q39;q40;q41;q42;q43;q44;q45;q45a;q73;q74;table30_2
1400849;;;;;;;القران الناطق;3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1400850;;;;;;;جنة العسكريين;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1400851;;;;;;;الصراط المستقيم;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1400852;;;;;;;ع . الجزيرة;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1400856;;;;;;;م . القباب الذهبية;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1400857;;;;;;;ث . الموعظة;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1400858;;;;;;;م . ابن الهيثم;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1400859;;;;;;;م . زهرة الوادي;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1400860;;;;;;;م . الظلال;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1400861;;;;;;;ع . حسين علي محفوظ ( سادس علمي );1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1400863;;;;;;;م . سعد بن عبادة;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1400865;;;;;;;م . جون المسائية;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1400866;;;;;;;ث . الشيخ علي الصغير;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1400867;;;;;;;ث . الدكتورمهدي المخزومي;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1400868;;;;;;;م . السيدة فضة;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1400869;;;;;;;م . المختار;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1400870;;;;;;;ع . الشهيد نعيم النفاخ ( سادس علمي وادبي );2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1400871;;;;;;;م . العلامة الحلي;3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1400872;;;;;;;ث . المعارف;3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1400873;;;;;;;م . الزمردة;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1400876;;;;;;;ث . العراقية;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1400877;;;;;;;ال يعقوب;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1400878;;;;;;;المولى المقدس;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1400879;;;;;;;الصافات;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1400880;;;;;;;ابي طالب;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1400881;;;;;;;اسية بنت مزاحم;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1400882;;;;;;;حامل اللواء;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1400883;;;;;;;ريحانة الرسول;3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1400884;;;;;;;شمس الولاية;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1400885;;;;;;;ث . شجرة الدر;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1400886;;;;;;;م . الدكتور علي جواد الطاهر;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1400887;;;;;;;م . الدكتور عبد الرزاق محي الدين;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1400888;;;;;;;م . نازك الملائكة;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1400889;;;;;;;ع . جواد سليم;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1400890;;;;;;;م .  بيت المقدس;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1400891;;;;;;;ع . الابراج ( سادس علمي وادبي );3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1400892;;;;;;;م . احباب العراق;3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1400894;;;;;;;ع . يوم الغدير;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1400895;;;;;;;م . عبد الله المحض;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1400896;;;;;;;الشهيد شاكر الكفائي;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1400897;;;;;;;الفائزين;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1400898;;;;;;;الشهيد محمد علي نصار;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1400899;;;;;;;دار المقامة;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1400907;;;;;;;منتدى النشر للبنين;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1400908;;;;;;;عبد الله الرضيع;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1400910;;;;;;;الأمام علي(ع) الأساسية للبنات;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1400911;;;;;;;الأمام علي(ع) الأساسية للبنين;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1400914;;;;;;;القرآنية النموذجية;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1400915;;;;;;;منتدى النشر للبنات;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1400916;;;;;;;ث.الامام علي بن ابي طالب(ع) للبنين;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1400917;;;;;;;ث.الامام علي بن ابي طالب(ع) للبنات;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1400918;;;;;;;دار الزهراء الاساسية للبنين;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1400919;;;;;;;دار الزهراء الاساسية للبنات;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1400920;;;;;;;العقيلة الاساسية للبنين;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1400921;;;;;;;العقيلة الاساسية للبنات;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1400922;;;;;;;ث . القاسم ( قرض );1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1400923;;;;;;;ث . الرباب;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1400927;;;;;;;محمد جواد مغنية;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1400928;;;;;;;الخصال الحميدة;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1400929;;;;;;;سيف الحق;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1400930;;;;;;;كرماء العرب;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1400931;;;;;;;درة الشام;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1400932;;;;;;;زينة الحياة;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1400933;;;;;;;حاتم الطائي;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1400934;;;;;;;مصباح الهداية;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1400935;;;;;;;باب الحوائج;3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1400936;;;;;;;الامام الموعود;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1400937;;;;;;;الحضارة;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1400938;;;;;;;م . الشيخ عبد الزهرة الكعبي;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1400939;;;;;;;م . الدكتور صالح الظالمي;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1400940;;;;;;;ع . الدكتور عناد غزوان ( سادس علمي );1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1400941;;;;;;;م . عاصمة الثقافة;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1400942;;;;;;;ث . لواء الحمد;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1400943;;;;;;;ث . بضعة الرسول;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1400944;;;;;;;ع . الحيدرية ( مركزية علمي وادبي )(قرض);1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1400945;;;;;;;م . الشهيد فلاح عبد الصاحب بلال;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1400946;;;;;;;ث . تحف العقول ( سادس علمي );2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1400947;;;;;;;ع . الافتخار ( سادس ادبي );4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1400948;;;;;;;م . جعفر الطيار;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1400953;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1400955;;;;;;;الرسل;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1400956;;;;;;;غصن الزيتون (قرض);4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1400957;;;;;;;م . الدكتور محمد حسين الاعرجي;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1400958;;;;;;;م . السجاد المسائية;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1400959;;;;;;;ث . الريف الزاهر;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1400960;;;;;;;الابتسامة;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1400962;;;;;;;الجواهر;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1400963;;;;;;;الذاريات;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1400964;;;;;;;الشهيد نزهان الجبوري;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1400965;;;;;;;التفوق;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1400966;;;;;;;الكعبة المشرفة;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1400967;;;;;;;الصادق الامين;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1400968;;;;;;;م . ام عمارة المسائية;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1400969;;;;;;;م . الشهيد ثابت عباس المواشي;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1400970;;;;;;;ث . اولاد الكاظم المسائية;3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1400971;;;;;;;م . عقيل بن ابي طالب;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1400972;;;;;;;دار العلوم;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1400973;;;;;;;دار العلوم للبنات ( الغاء );1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1400974;;;;;;;الانوار الأساسية;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1400975;;;;;;;الامير المختلطة;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1400976;;;;;;;البلال الاساسية للبنين ( رفع درجة الى ثانوية);2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1400977;;;;;;;البلال المختلطة;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1400978;;;;;;;ث . المتنبي للبنين;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1400979;;;;;;;ث . المتنبي  للبنات;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1400981;;;;;;;ث . ايليا للبنين;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1400982;;;;;;;ث . عاصمة الثقافة;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1400984;;;;;;;ث . بانيقيا للبنين;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1400985;;;;;;;ث . بانيقيا للبنات;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1400986;;;;;;;ث . المؤمل;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1400987;;;;;;;ث . نور الهدى;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1400989;;;;;;;ث .العين;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1400991;;;;;;;م . بلال بن رباح;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1400992;;;;;;;الشهيد حامد شبر;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1400994;;;;;;;ذو الكفل;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1400995;;;;;;;ابي الاحرار;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1400997;;;;;;;البصائر;3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1400998;;;;;;;السندباد;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1400999;;;;;;;المرسلات;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1401001;;;;;;;الام العراقية;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1401002;;;;;;;م . الثناء;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1401003;;;;;;;م . الشهيد شاكر الياسري;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1401004;;;;;;;حمائم السلام;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1401005;;;;;;;الشهيد حسن شحاته;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1401006;;;;;;;التسنيم;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1401007;;;;;;;السلام;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1401008;;;;;;;ثغر العراق ( تربية خاصة );1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1401009;;;;;;;المآثر;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1401010;;;;;;;التشريق;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1401011;;;;;;;البشرى;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1401012;;;;;;;يوم التروية;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1401013;;;;;;;الذكر الحكيم;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1401014;;;;;;;زيد بن صوحان;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1401015;;;;;;;الديار المقدسة;3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1401016;;;;;;;النجم الثاقب;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1401017;;;;;;;شريفة بنت الحسن;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1401018;;;;;;;م . الحسين بن روح;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1401019;;;;;;;م . عمار بن ياسر;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1401020;;;;;;;ث . نرجس;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1401021;;;;;;;ث . الغد المشرق;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1401022;;;;;;;ث . المسجد الاقصى ( سادس ادبي );1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1401023;;;;;;;ث . الذاكرات;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1401024;;;;;;;ع . الذاكرين;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1401025;;;;;;;م . ناصر حسين العنكوشي;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1401026;;;;;;;م. ال ياسر ( سادس ادبي );1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1401027;;;;;;;م . المنارة;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1401028;;;;;;;ث . عين الحياة المسائية;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1401030;;;;;;;ث . العدالة  ( سادس علمي );3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1401031;;;;;;;ث . البدور الساطعة;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1401032;;;;;;;ث . الاصالة;3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1401033;;;;;;;م . شقائق النعمان;3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1401034;;;;;;;م . امل المستقبل;3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1401035;;;;;;;ث . المساواة;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1401036;;;;;;;م . السيد جعفر بحر العلوم;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1401037;;;;;;;ع . الشيخ عبد الامير الفتلاوي ( سادس علمي وادبي );4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1401038;;;;;;;م . الشيخ رحيم الحسناوي;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1401039;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1401041;;;;;;;المتنبي للبنين;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1401042;;;;;;;المتنبي للبنات;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1401043;;;;;;;كنوز المعرفة المختلطة;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1401045;;;;;;;الاباء الاساسية للبنين (( تعليق2020/2021 ));1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1401046;;;;;;;الاباء الاساسية للبنات (( تعليق ));1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1401047;;;;;;;عاصمة الثقافة;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1401048;;;;;;;عاصمة الثقافة للبنات;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1401049;;;;;;;الضياء المختلطة;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1401050;;;;;;;الفرزدق;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1401051;;;;;;;بيت الحكمة المختلطة;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1401052;;;;;;;الحكمة الاساسية المختلطة;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1401053;;;;;;;ث . الجواهري المسائية;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1401054;;;;;;;ث . الاباء المسائية;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1401055;;;;;;;ث . الفرزدق;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1401056;;;;;;;ث . المستقبل;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1401058;;;;;;;ث . الياقوت;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1401059;;;;;;;ث . الرحمن;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1401061;;;;;;;ع . المنار للبنين;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1401062;;;;;;;ع . المنار للبنات;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1401064;;;;;;;ث . النجوم للبنين;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1401065;;;;;;;ث . النجوم للبنات;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1401066;;;;;;;الاعراف;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1401067;;;;;;;ع . صعصعة بن صوحان;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1401068;;;;;;;م . العباسية للبنات;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1401069;;;;;;;ث . الرواد للبنات;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1401070;;;;;;;اطفال المناذرة;3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1401071;;;;;;;اطفال الدسم;3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1401072;;;;;;;البنفسج;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1401073;;;;;;;ث . سيد الكائنات;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1401074;;;;;;;م . الشاكرات;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1401075;;;;;;;م . فاطر;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1401076;;;;;;;ث . الشاذروان;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1401077;;;;;;;ث . آمرلي;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1401079;;;;;;;م . مرزوك ال عواد;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1401080;;;;;;;ث . الجاف;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1401081;;;;;;;إعدادية النجف التجارية للبنين;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1401082;;;;;;;الودق;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1401083;;;;;;;المزمل;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1401084;;;;;;;المعارج;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1401085;;;;;;;الشهيد فيصل الزاملي;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1401086;;;;;;;الريحان;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1401087;;;;;;;جرف النصر;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1401088;;;;;;;تلعفر;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1401090;;;;;;;آمرلي;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1401091;;;;;;;النبي يونس;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1401092;;;;;;;السيد ابراهيم الغمر;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1401093;;;;;;;الميزان;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1401094;;;;;;;الحشد الشعبي;3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1401095;;;;;;;الدرة البيضاء;3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1401096;;;;;;;المسار ( تربية خاصة );3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1401097;;;;;;;انوار الغري (نقل للمناذرة);3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1401098;;;;;;;الجواهري;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1401099;;;;;;;كميل بن زياد الاساسية;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1401100;;;;;;;المنار للبنين;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1401101;;;;;;;المنار للبنات;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1401102;;;;;;;الجيل;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1401104;;;;;;;الانوار المحمدية;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1401106;;;;;;;ابن الهيثم المختلطة;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1401107;;;;;;;ايليا للبنين;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1401108;;;;;;;ايليا للبنات;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1401111;;;;;;;ث . الفراهيدي للبنين;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1401112;;;;;;;ث . الفراهيدي للبنات;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1401113;;;;;;;ث . الامين;3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1401114;;;;;;;ث . ابن حيان للبنين;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1401115;;;;;;;ث . ابن الهيثم للبنين;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1401116;;;;;;;النخبة للبنات  غلق بامر وزاري 2024;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1401120;;;;;;;ث . الثقلين ( غلق );1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1401121;;;;;;;العصافير;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1401122;;;;;;;رقية بنت الحسين;3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1401123;;;;;;;الاديب كاظم شكر;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1401124;;;;;;;العاديات;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1401126;;;;;;;الريان;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1401127;;;;;;;الافاضة;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1401128;;;;;;;بشائر الخير;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1401129;;;;;;;مدينة الرسول;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1401130;;;;;;;الشهيد مثنى الكلابي;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1401131;;;;;;;النسمات;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1401132;;;;;;;ال طه;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1401133;;;;;;;المن والسلوى;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1401134;;;;;;;المرتجى;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1401135;;;;;;;الشهيد طالب عبيد الحدراوي;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1401136;;;;;;;انوار الامين;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1401137;;;;;;;الشهيد صلاح محمد رضا شربة;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1401138;;;;;;;حسين عبود الحسن;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1401139;;;;;;;الشهيد عبد الهادي عبود الجبوري;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1401140;;;;;;;ريحانة المصطفى;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1401141;;;;;;;الشهيد محسن كريم الطفيلي;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1401142;;;;;;;الشجاعة;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1401143;;;;;;;الشهيدة امية جبارة  ( تربية خاصة );1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1401144;;;;;;;ام وهب;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1401145;;;;;;;بيت النبوة;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1401146;;;;;;;صاحب الحوض;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1401147;;;;;;;النبي البشير;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1401148;;;;;;;الجهاد الكفائي;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1401149;;;;;;;م . المسجد الحرام;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1401150;;;;;;;م . نور السموات;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1401151;;;;;;;م . الشهيد حسن موسى البديري;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1401152;;;;;;;م . الشهيد رضا البديري;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1401154;;;;;;;روضة النوارس البيضاء;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1401156;;;;;;;المظفر;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1401157;;;;;;;الغدير المختلطة;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1401158;;;;;;;الثقلين (غلق );1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1401160;;;;;;;بانيقيا للبنين;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1401161;;;;;;;بانيقيا للبنات;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1401162;;;;;;;النوارس للبنين;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1401163;;;;;;;النوارس للبنات;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1401164;;;;;;;انوار الغدير الاساسية للبنين;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1401165;;;;;;;انوار الغدير الأساسية  للبنات;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
