code_key;q1;q2;q3;q4;q4a;q6;q7;q8;q9;q10;q11;q12;q13;q14;q14a;q15;q16;q17;q18;q20;q21;q22;q22a;q22b;q23;q24;q39;q40;q41;q42;q43;q44;q45;q45a;q73;q74;table30_2
1400459;;;;;;;قرطبة;2;8;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1400460;;;;;;;الغافقي;2;8;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1400461;;;;;;;المستقبل;2;8;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1400462;;;;;;;الشعـلة;2;8;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1400463;;;;;;;ابن رشد;2;8;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1400464;;;;;;;ام المؤمنين;2;8;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1400465;;;;;;;البصـرة;2;8;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1400466;;;;;;;الحــرية;2;8;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1400635;;;;;;;الناصرية;2;8;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1400636;;;;;;;جنة المعلى;2;8;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1400696;;;;;;;العقيــدة;2;8;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1401141;;;;;;;الشهيد محسن كريم الطفيلي;2;8;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1401382;;;;;;;الشيخ حاتم حسن الشمخي;2;8;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1400519;;;;;;;المناذرة ;3;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1400520;;;;;;;الرسول;3;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1400521;;;;;;;الهدى;3;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1400522;;;;;;;رفح;3;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1400523;;;;;;;الحضر;3;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1400524;;;;;;;ابن زيدون;3;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1400525;;;;;;;الهاشميين;3;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1400526;;;;;;;الضياء;3;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1400542;;;;;;;المواهب;3;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1400550;;;;;;;ام كلثوم بنت الحسين;3;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1400551;;;;;;;محمد رضا المظفر;3;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1400637;;;;;;;اركان الكعبة;3;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1400638;;;;;;;المشرق العربي;3;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1400698;;;;;;;الغسق;3;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1400847;;;;;;;ابو صخير;3;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1400848;;;;;;;الجوهرة;3;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1400935;;;;;;;باب الحوائج;3;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1400997;;;;;;;البصائر;3;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1401015;;;;;;;الديار المقدسة;3;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1401094;;;;;;;الحشد الشعبي;3;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1401095;;;;;;;الدرة البيضاء;3;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1401096;;;;;;;المسار;3;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1401510;;;;;;;لواء العلم الابتدائية;3;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1401511;;;;;;;الغفران الابتدائية;3;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1401461;;;;;;;البراء;3;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1400527;;;;;;;الحيرة;3;10;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1400528;;;;;;;وادي العقيق;3;10;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1400530;;;;;;;التسبيح;3;10;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1400531;;;;;;;النعمان;3;10;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1400532;;;;;;;الجواهري;3;10;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1400533;;;;;;;السلوك القويم;3;10;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1400534;;;;;;;ابطال الجولان;3;10;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1400535;;;;;;;التصميم;3;10;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1400536;;;;;;;المغرب العربي;3;10;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1400537;;;;;;;تونس;3;10;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1400538;;;;;;;النهوض;3;10;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1400539;;;;;;;عمر المختار;3;10;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1400540;;;;;;;الشمائل;3;10;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1400541;;;;;;;الخالصة;3;10;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1400543;;;;;;;سعدى;3;10;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1400544;;;;;;;احد;3;10;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1400545;;;;;;;العطاء;3;10;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1400548;;;;;;;المحمدية;3;10;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1400552;;;;;;;غار حراء;3;10;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1400553;;;;;;;جزيرة العرب;3;10;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1400554;;;;;;;الخضراء;3;10;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1400555;;;;;;;الميثاق;3;10;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1400556;;;;;;;مراكش;3;10;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1400557;;;;;;;السجاد;3;10;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1400639;;;;;;;احمد الوائلي;3;10;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1400640;;;;;;;البركات;3;10;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1400742;;;;;;;الشهيد صاحب العامري;3;10;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1400849;;;;;;;القران الناطق;3;10;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1400883;;;;;;;ريحانة الرسول;3;10;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1401192;;;;;;;الشهيد نمير الفتلاوي;3;10;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1401323;;;;;;;الاعتدال;3;10;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1401650;;;;;;;التبيان;3;10;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1401497;;;;;;;ال محمد (ص);3;10;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1401679;;;;;;;الممهدون ;3;10;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1401484;;;;;;;المبدعات;3;10;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1400561;;;;;;;اشور;4;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1400562;;;;;;;الوجدان;4;11;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1400563;;;;;;;العزة;4;11;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1400564;;;;;;;الحديبية;4;11;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1400529;;;;;;;الخورنق;4;11;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1400565;;;;;;;النجاح;4;11;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1400566;;;;;;;التأخي;4;11;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1400567;;;;;;;السعادة;4;11;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1400568;;;;;;;ثورة العشرين;4;11;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1400569;;;;;;;الخمائل;4;11;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1400570;;;;;;;النبوغ;4;11;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1400571;;;;;;;الشهيد راهي عبدالواحد;4;11;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1400572;;;;;;;النهروان;4;11;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1400573;;;;;;;جنين;4;11;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1400574;;;;;;;الفضائل;4;11;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1400575;;;;;;;ابن الهيثم;4;11;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1400576;;;;;;;ابي تمام;4;11;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1400577;;;;;;;البشائر;4;11;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1400578;;;;;;;ابي فراس;4;11;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1400579;;;;;;;الذهب;4;11;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1400580;;;;;;;الحجاز;4;11;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1400581;;;;;;;الكسائي;4;11;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1400582;;;;;;;بيروت;4;11;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1400583;;;;;;;المدينة;4;11;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1400584;;;;;;;العرفان;4;11;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1400585;;;;;;;القبس;4;11;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1400586;;;;;;;اليرموك;4;11;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1400587;;;;;;;الاسراء;4;11;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1400588;;;;;;;حليمة السعدية;4;11;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1400589;;;;;;;الهناء;4;11;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1400590;;;;;;;السرور;4;11;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1400591;;;;;;;نجد;4;11;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1400592;;;;;;;سامراء;4;11;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1400593;;;;;;;الناصرة;4;11;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1400594;;;;;;;النشىء الجديد;4;11;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1400595;;;;;;;العدنانية;4;11;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1400596;;;;;;;زيد بن حارثة;4;11;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1400597;;;;;;;ابن الاثير;4;11;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1400598;;;;;;;الامجاد;4;11;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1400599;;;;;;;المنار;4;11;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1400600;;;;;;;فاطمة الزهراء;4;11;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1400601;;;;;;;ام البنين;4;11;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1400602;;;;;;;نينوى;4;11;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1400603;;;;;;;الزهاوي;4;11;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1400604;;;;;;;محمد الدرة;4;11;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1400605;;;;;;;الفاروق;4;11;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1400606;;;;;;;الامل;4;11;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1400607;;;;;;;حسان بن ثابت;4;11;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1400608;;;;;;;الخندق;4;11;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1400609;;;;;;;الامام الجواد;4;11;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1400643;;;;;;;الفيحاء;4;11;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1400644;;;;;;;السؤدد;4;11;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1400699;;;;;;;الاخاء;4;11;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1400788;;;;;;;الرميلة;4;11;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1400850;;;;;;;جنة العسكريين;4;11;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1400851;;;;;;;الصراط المستقيم;4;11;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1400884;;;;;;;شمس الولاية;4;11;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1401016;;;;;;;النجم الثاقب;4;11;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1401017;;;;;;;شريفة بنت الحسن ع;4;11;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1401147;;;;;;;النبي البشير ع;4;11;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1401564;;;;;;;ناجي المحنه;4;11;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1401565;;;;;;;الاكرام;4;11;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1401581;;;;;;;السجدة ;4;11;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1401621;;;;;;;الورود الابتدائية;4;11;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1401148;;;;;;;الجهاد الكفائي;4;11;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1401186;;;;;;;تاج الدين;4;11;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1400610;;;;;;;الشورى;4;12;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1400611;;;;;;;الياسرية;4;12;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1400612;;;;;;;البلاغة;4;12;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1400613;;;;;;;حطين;4;12;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1400614;;;;;;;النصر;4;12;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1400615;;;;;;;النسر العربي;4;12;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1400616;;;;;;;الثقلين;4;12;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1400617;;;;;;;الجهاد;4;12;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1400618;;;;;;;القادسية الابتدائية;4;12;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1400619;;;;;;;الامام العسكري;4;12;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1400620;;;;;;;يافا;4;12;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1400621;;;;;;;الدار البيضاء;4;12;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1400622;;;;;;;غزة;4;12;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1400623;;;;;;;ليلة القدر;4;12;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1400624;;;;;;;دير ياسين;4;12;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1400625;;;;;;;الانفال;4;12;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1400626;;;;;;;الثوار;4;12;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1400467;;;;;;;عمورية;4;12;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1400468;;;;;;;الثبات;4;12;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1400469;;;;;;;العودة;4;12;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1400470;;;;;;;العزيمة;4;12;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1400471;;;;;;;العامل;4;12;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1400472;;;;;;;البطحاء;4;12;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1400473;;;;;;;الثقافة;4;12;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1400474;;;;;;;العريش;4;12;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1400475;;;;;;;التعاون;4;12;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1400476;;;;;;;فاطمة بنت اسد;4;12;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1400477;;;;;;;قريش;4;12;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1400478;;;;;;;الرملة;4;12;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1400479;;;;;;;الاقصى;4;12;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1400480;;;;;;;زيد بن علي;4;12;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1400646;;;;;;;الافاق;4;12;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1400808;;;;;;;السنبلة;4;12;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1400809;;;;;;;شجرة النبوة;4;12;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1400936;;;;;;;الامام الموعود;4;12;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1400937;;;;;;;الحضارة;4;12;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1401548;;;;;;;صناع الغد;4;12;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1401549;;;;;;;الامال الابتدائية;4;12;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1400956;;;;;;;غصن الزيتون;4;12;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1400967;;;;;;;الصادق الامين;4;12;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1400907;;;;;;;منتدى النشر للبنين;1;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1400908;;;;;;;عبد الله الرضيع;1;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1400910;;;;;;;الأمام علي(ع) الأساسية للبنات;1;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1400911;;;;;;;الأمام علي(ع) الأساسية للبنين;1;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1400914;;;;;;;القرآنية النموذجية  ;1;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1400915;;;;;;;منتدى النشر للبنات;1;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1400918;;;;;;;دار الزهراء الاساسية للبنين;1;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1400919;;;;;;;دار الزهراء الاساسية للبنات;1;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1400920;;;;;;;العقيلة (ع) الاساسية للبنين;1;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1400972;;;;;;;دار العلوم المختلطة;1;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1400974;;;;;;;الانوارالاساسية للبنين;1;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1400975;;;;;;;الامير المختلطة;1;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1401041;;;;;;;المتنبي للبنين;1;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1401042;;;;;;;المتنبي للبنات;1;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1401047;;;;;;;عاصمة الثقافة للبنين;1;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1401048;;;;;;;عاصمة الثقافة للبنات;1;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1401049;;;;;;;الضياء المختلطة;1;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1401050;;;;;;;الفرزدق;1;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1401051;;;;;;;بيت الحكمة الاساسية المختلطة;1;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1401052;;;;;;;الحكمة الاساسية المختلطة;1;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1401098;;;;;;;الجواهري;1;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1401099;;;;;;;كميل بن زياد;1;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1401100;;;;;;;المنار للبنين;1;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1401101;;;;;;;المنار الاساسية للبنات;1;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1401102;;;;;;;الجيل المختلطة;1;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1401104;;;;;;;الانوار المحمدية المختلطة;1;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1401107;;;;;;;ايليا للبنين;1;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1401108;;;;;;;ايليا للبنات;1;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1401156;;;;;;;المظفر المختلطة;1;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1401157;;;;;;;الغدير المختلطة;1;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1401160;;;;;;;بانيقيا للبنين;1;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1401161;;;;;;;بانيقيا للبنات;1;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1401162;;;;;;;النوارس للبنين;1;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1401163;;;;;;;النوارس للبنات;1;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1401164;;;;;;;انوار الغديراالاساسية للبنين;1;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1401165;;;;;;;انوار الغدير الاساسية للبنات;1;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1401166;;;;;;;الحوراء المختلطة;1;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1401196;;;;;;;البرهان المختلطة ;1;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1401197;;;;;;;الشريف الرضي المختلطة;1;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1401199;;;;;;;الامام علي الهادي المختلطة;1;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1401198;;;;;;;المستقبل المختلطة;1;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1401200;;;;;;;الامجاد المختلطة;1;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1401201;;;;;;;الفرقان المختلطة;1;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1401202;;;;;;;الادريسي المختلطة;1;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1401232;;;;;;;الغد المختلطة;1;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1401233;;;;;;;براثا المختلطة;1;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1401234;;;;;;;صافي صفا المختلطة;1;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1401235;;;;;;;المختار المختلطة;1;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1401236;;;;;;;زدني علما المختلطة ;1;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1401237;;;;;;;باقر العلوم الاساسية للبنين;1;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1401238;;;;;;;ذوالفقار المختلطة;1;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1401239;;;;;;;انصار الحسين الاساسية للبنين;1;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1401240;;;;;;;انصار الحسين الاساسية للبنات;1;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1401241;;;;;;;قبس الغري المختلطة;1;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1401242;;;;;;;منارة العلم المختلطة;1;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1401244;;;;;;;المهندسين المختلطة;1;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1401246;;;;;;;الفراهيدي المختلطة;1;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1401247;;;;;;;قطرالندى المختلطة;1;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1401248;;;;;;;يوسف الصديق المختلطة;1;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1401249;;;;;;;بيتي المختلطة;1;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1401251;;;;;;;الشجرة الطيبة المختلطة;1;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1401279;;;;;;;اليقين;1;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1401280;;;;;;;الصفا;1;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1401291;;;;;;;علي بن يقطين الاساسية للبنين;1;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1401335;;;;;;;علي بن يقطين الاساسية للبنات;1;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1401292;;;;;;;الكمال;1;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1401298;;;;;;;ايسن المختلطة;1;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1401300;;;;;;;انوار الضياء الخيرية;1;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1401303;;;;;;;احباب المرتضى;1;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1401309;;;;;;;تنمية وتطوير للبنين الاساسية;1;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1401310;;;;;;;تنمية وتطوير للبنات الاساسية;1;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1401325;;;;;;;الف باء للبنين;1;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1401326;;;;;;;الف باء للبنات;1;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1401333;;;;;;;الورود;1;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1401336;;;;;;;الاسطورة الاساسية للبنات;1;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1401337;;;;;;;الاسطورة الاساسية للبنين;1;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1401341;;;;;;;دارك المختلطة;1;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1401348;;;;;;;نبراس العلم المختلطة;1;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1401356;;;;;;;الخالد المختلطة;1;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1401364;;;;;;;الامتياز المختلطة;1;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1401403;;;;;;;رواسي العلم ;1;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1401410;;;;;;;دار الحسين;1;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1401419;;;;;;; لغة الضاد المختلطة;1;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1401420;;;;;;;العدالة;1;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1401439;;;;;;;    التعليم المطور الاساسية للبنين;1;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1401440;;;;;;; التعليم المطور الاساسية للبنات ;1;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1401445;;;;;;;الخوارزمي;1;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1401467;;;;;;;سما العراق للبنين;1;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1401468;;;;;;;سما العراق للبنات;1;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1401505;;;;;;;قائم ال محمد للبنات;1;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1401506;;;;;;;قائم ال محمد للبنين;1;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1401515;;;;;;;الطور;1;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1401516;;;;;;;نيوتن الأساسية للبنين;1;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1401517;;;;;;;نيوتن الأساسية للبنات;1;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;
